"adm_0_name","adm_1_name","adm_2_name","full_name","ISO_A0","FAO_GAUL_code","RNE_iso_code","IBGE_code","calendar_start_date","calendar_end_date","Year","dengue_total","case_definition_standardised","S_res","T_res","UUID"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2015-12-20","2015-12-26",2015,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-51 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2017-01-01","2017-01-07",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-01"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2017-01-08","2017-01-14",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-02"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2017-01-15","2017-01-21",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-03"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2017-01-22","2017-01-28",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-04"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2017-01-29","2017-02-04",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-05"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2017-02-05","2017-02-11",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-06"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2017-02-12","2017-02-18",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-07"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2017-02-19","2017-02-25",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-08"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2017-02-26","2017-03-04",2017,2,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-09"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2017-03-05","2017-03-11",2017,5,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-10"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2017-03-19","2017-03-25",2017,3,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-12"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2017-10-08","2017-10-14",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-41 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2017-10-15","2017-10-21",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-42 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2017-10-22","2017-10-28",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-43 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2017-10-29","2017-11-04",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-44 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2017-11-05","2017-11-11",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-45 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2017-11-12","2017-11-18",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-46 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2017-11-19","2017-11-25",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-47 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2017-11-26","2017-12-02",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-48 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2017-12-03","2017-12-09",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-49 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2017-12-10","2017-12-16",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-50 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2017-12-17","2017-12-23",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-51 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2017-12-31","2018-01-06",2017,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-01"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-01-07","2018-01-13",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-02"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-01-14","2018-01-20",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-03"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-01-21","2018-01-27",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-04"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-01-28","2018-02-03",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-05"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-02-04","2018-02-10",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-06"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-02-11","2018-02-17",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-07"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-02-18","2018-02-24",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-08"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-02-25","2018-03-03",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-09"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-03-04","2018-03-10",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-10"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-03-11","2018-03-17",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-11"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-03-18","2018-03-24",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-12"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-03-25","2018-03-31",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-13"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-04-01","2018-04-07",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-14"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-04-08","2018-04-14",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-15"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-04-15","2018-04-21",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-16"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-04-22","2018-04-28",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-17"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-04-29","2018-05-05",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-18"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-05-06","2018-05-12",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-19"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-05-13","2018-05-19",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-20"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-05-20","2018-05-26",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-21"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-05-27","2018-06-02",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-22"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-06-03","2018-06-09",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-23"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-06-10","2018-06-16",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-24"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-06-17","2018-06-23",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-25"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-06-24","2018-06-30",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-26"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-07-01","2018-07-07",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-27"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-07-08","2018-07-14",2018,1,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-28"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-07-15","2018-07-21",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-29"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-07-22","2018-07-28",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-30"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-07-29","2018-08-04",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-31"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-08-05","2018-08-11",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-32"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-08-12","2018-08-18",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-33"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-08-19","2018-08-25",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-34"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-08-26","2018-09-01",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-35"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-09-02","2018-09-08",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-36"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-09-09","2018-09-15",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-37"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-09-16","2018-09-22",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-38"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-09-23","2018-09-29",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-39"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-09-30","2018-10-06",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-40"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-10-07","2018-10-13",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-41"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-10-14","2018-10-20",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-42"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-10-21","2018-10-27",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-43"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-10-28","2018-11-03",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-44"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-11-04","2018-11-10",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-45"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-11-11","2018-11-17",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-46"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-11-18","2018-11-24",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-47"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-11-25","2018-12-01",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-48"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-12-02","2018-12-08",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-49"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-12-09","2018-12-15",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-50"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-12-16","2018-12-22",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-51"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-12-23","2018-12-29",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-52"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2018-12-30","2019-01-05",2018,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-01"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2019-01-06","2019-01-12",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-02"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2019-01-13","2019-01-19",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-03"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2019-01-20","2019-01-26",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-04"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2019-01-27","2019-02-02",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-05"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2019-02-03","2019-02-09",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-06"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2019-02-10","2019-02-16",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-07"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2019-02-17","2019-02-23",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-08"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2019-02-24","2019-03-02",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-09"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2019-03-03","2019-03-09",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-10"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2019-03-10","2019-03-16",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-11"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2019-03-17","2019-03-23",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-12"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2019-03-24","2019-03-30",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-13"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2019-03-31","2019-04-06",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-14"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2019-04-07","2019-04-13",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-15"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2019-04-14","2019-04-20",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-16"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2019-04-21","2019-04-27",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-17"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2019-11-03","2019-11-09",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-45 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2019-11-10","2019-11-16",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-46 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2019-11-17","2019-11-23",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-47 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2019-11-24","2019-11-30",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-48 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2019-12-01","2019-12-07",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-49 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2019-12-08","2019-12-14",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-50 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2019-12-15","2019-12-21",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-51 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2019-12-22","2019-12-28",2019,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-52 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-03-22","2020-03-28",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-13 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-03-29","2020-04-04",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-14 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-04-12","2020-04-18",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-16"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-04-19","2020-04-25",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-17"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-04-26","2020-05-02",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-18"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-05-03","2020-05-09",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-19"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-05-10","2020-05-16",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-20"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-05-17","2020-05-23",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-21"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-05-24","2020-05-30",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-22"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-05-31","2020-06-06",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-23"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-06-07","2020-06-13",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-24"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-06-14","2020-06-20",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-25"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-06-21","2020-06-27",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-26"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-06-28","2020-07-04",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-27"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-07-05","2020-07-11",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-28"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-07-12","2020-07-18",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-29"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-07-19","2020-07-25",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-30"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-07-26","2020-08-01",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-31"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-08-02","2020-08-08",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-32"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-08-09","2020-08-15",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-33 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-08-16","2020-08-22",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-34 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-08-23","2020-08-29",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-35 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-08-30","2020-09-05",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-36 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-09-06","2020-09-12",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-37 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-09-13","2020-09-19",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-38 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-09-20","2020-09-26",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-39 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-09-27","2020-10-03",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-40 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-10-04","2020-10-10",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-41 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-10-11","2020-10-17",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-42 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-10-18","2020-10-24",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-43 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-10-25","2020-10-31",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-44 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-11-01","2020-11-07",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-45 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-11-08","2020-11-14",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-46 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-11-15","2020-11-21",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-47 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-11-22","2020-11-28",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-48 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-11-29","2020-12-05",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-49 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-12-06","2020-12-12",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-50 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-12-13","2020-12-19",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-51 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-12-20","2020-12-26",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-52 (Zero filling)"
"ANGUILLA",NA,NA,"ANGUILLA","AIA",9,"AIA",NA,"2020-12-27","2021-01-02",2020,0,"Total","Admin0","Week","WHOPAHO-ALL-20142022-W01-53 (Zero filling)"
"ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG",NA,"2000-01-01","2000-12-31",2000,8,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG",NA,"2001-01-01","2001-12-31",2001,20,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG",NA,"2002-01-01","2002-12-31",2002,5,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG",NA,"2003-01-01","2003-12-31",2003,1,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG",NA,"2004-01-01","2004-12-31",2004,0,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
"ANTIGUA AND BARBUDA",NA,NA,"ANTIGUA AND BARBUDA","ATG",11,"ATG",NA,"2005-01-01","2005-12-31",2005,0,"Total","Admin0","Year","TYCHO-ALL-19242017-SV_DF01-00"
